method_id,root_id,condition_id,condition_family,primary_recovery_axis,window_index,window_start,window_end,nominal_value,disturbed_value,directed_gap,within_tolerance
sarsa,t527-final-r01,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.031249999999999993,-0.0359375,0.004687500000000004,True
sarsa,t527-final-r01,action-remap-swap-right-down,action-remap,True,0,1,32,-0.031249999999999993,-0.15390624999999997,0.12265624999999997,False
sarsa,t527-final-r01,action-remap-swap-right-down,action-remap,True,1,33,64,-0.021093749999999994,-0.14218749999999997,0.12109374999999997,False
sarsa,t527-final-r01,action-remap-swap-right-down,action-remap,True,2,65,96,-0.021093749999999998,-0.12109375000000006,0.10000000000000006,True
sarsa,t527-final-r01,action-remap-swap-right-down,action-remap,True,3,97,128,-0.0359375,-0.10390625000000005,0.06796875000000005,True
sarsa,t527-final-r01,action-remap-swap-right-down,action-remap,True,4,129,160,-0.0015624999999999936,-0.11562500000000003,0.11406250000000004,False
sarsa,t527-final-r01,action-remap-swap-right-down,action-remap,True,5,161,192,-0.0359375,-0.09062500000000004,0.05468750000000004,True
sarsa,t527-final-r01,action-remap-swap-right-down,action-remap,True,6,193,224,-0.0015624999999999962,-0.05234375000000004,0.05078125000000005,True
sarsa,t527-final-r01,action-remap-swap-right-down,action-remap,True,7,225,256,-0.031249999999999993,-0.11484375000000002,0.08359375000000002,True
sarsa,t527-final-r01,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.031249999999999993,-0.053125000000000026,0.021875000000000033,True
sarsa,t527-final-r01,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.021093749999999994,-0.04531250000000002,0.024218750000000025,True
sarsa,t527-final-r01,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.021093749999999998,-0.031249999999999993,0.010156249999999995,True
sarsa,t527-final-r01,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.0359375,-0.0359375,0.0,True
sarsa,t527-final-r01,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.0015624999999999936,-0.03359374999999999,0.03203125,True
sarsa,t527-final-r01,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.0359375,-0.016406250000000004,-0.019531249999999993,True
sarsa,t527-final-r01,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.0015624999999999962,-0.03359375,0.032031250000000004,True
sarsa,t527-final-r01,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.031249999999999993,0.0007812500000000042,-0.03203125,True
sarsa,t527-final-r02,action-failure-0.15,action-failure,False,0,1,32,-0.03359375,-0.05312500000000002,0.01953125000000002,True
sarsa,t527-final-r02,action-failure-0.15,action-failure,False,1,33,64,-0.0359375,-0.035937500000000004,6.938893903907228e-18,True
sarsa,t527-final-r02,action-failure-0.15,action-failure,False,2,65,96,-0.0015624999999999984,-0.03125,0.029687500000000002,True
sarsa,t527-final-r02,action-failure-0.15,action-failure,False,3,97,128,-0.03593750000000001,-0.03359375,-0.0023437500000000125,True
sarsa,t527-final-r02,action-failure-0.15,action-failure,False,4,129,160,0.003125000000000004,-0.031249999999999993,0.034374999999999996,True
sarsa,t527-final-r02,action-failure-0.15,action-failure,False,5,161,192,-0.03359375000000001,-0.03828125,0.00468749999999999,True
sarsa,t527-final-r02,action-failure-0.15,action-failure,False,6,193,224,-0.031249999999999993,-0.031249999999999993,0.0,True
sarsa,t527-final-r02,action-failure-0.15,action-failure,False,7,225,256,0.000781250000000002,-0.0359375,0.03671875,True
sarsa,t527-final-r02,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.03359375,-0.1515625,0.11796874999999998,False
sarsa,t527-final-r02,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.0359375,-0.13281250000000003,0.09687500000000003,True
sarsa,t527-final-r02,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.0015624999999999984,-0.14609374999999994,0.14453124999999994,False
sarsa,t527-final-r02,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.03593750000000001,-0.14218750000000002,0.10625000000000001,False
sarsa,t527-final-r02,action-remap-cycle-clockwise,action-remap,True,4,129,160,0.003125000000000004,-0.07421875,0.07734375,True
sarsa,t527-final-r02,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.03359375000000001,-0.11250000000000002,0.07890625000000001,True
sarsa,t527-final-r02,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.031249999999999993,-0.04531250000000002,0.014062500000000026,True
sarsa,t527-final-r02,action-remap-cycle-clockwise,action-remap,True,7,225,256,0.000781250000000002,-0.03593750000000002,0.03671875000000002,True
sarsa,t527-final-r02,action-remap-swap-right-down,action-remap,True,0,1,32,-0.03359375,-0.15625,0.12265625,False
sarsa,t527-final-r02,action-remap-swap-right-down,action-remap,True,1,33,64,-0.0359375,-0.13046875000000002,0.09453125000000002,True
sarsa,t527-final-r02,action-remap-swap-right-down,action-remap,True,2,65,96,-0.0015624999999999984,-0.14453125,0.14296875,False
sarsa,t527-final-r02,action-remap-swap-right-down,action-remap,True,3,97,128,-0.03593750000000001,-0.11562500000000003,0.07968750000000002,True
sarsa,t527-final-r02,action-remap-swap-right-down,action-remap,True,4,129,160,0.003125000000000004,-0.07968750000000002,0.08281250000000002,True
sarsa,t527-final-r02,action-remap-swap-right-down,action-remap,True,5,161,192,-0.03359375000000001,-0.175,0.14140624999999998,False
sarsa,t527-final-r02,action-remap-swap-right-down,action-remap,True,6,193,224,-0.031249999999999993,-0.146875,0.115625,False
sarsa,t527-final-r02,action-remap-swap-right-down,action-remap,True,7,225,256,0.000781250000000002,-0.05546875000000001,0.056250000000000015,True
sarsa,t527-final-r02,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.03359375,-0.03359375,0.0,True
sarsa,t527-final-r02,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.0359375,-0.0359375,0.0,True
sarsa,t527-final-r02,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.0015624999999999984,-0.028125000000000018,0.02656250000000002,True
sarsa,t527-final-r02,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.03593750000000001,-0.03828125,0.0023437499999999917,True
sarsa,t527-final-r02,observation-corruption-0.05,observation-corruption,False,4,129,160,0.003125000000000004,-0.035937500000000004,0.03906250000000001,True
sarsa,t527-final-r02,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.03359375000000001,-0.033593750000000006,-6.938893903907228e-18,True
sarsa,t527-final-r02,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.031249999999999993,-0.03593750000000001,0.004687500000000018,True
sarsa,t527-final-r02,observation-corruption-0.05,observation-corruption,False,7,225,256,0.000781250000000002,-0.03359375,0.034375,True
sarsa,t527-final-r03,action-failure-0.15,action-failure,False,0,1,32,-0.03359375,-0.05781250000000003,0.024218750000000032,True
sarsa,t527-final-r03,action-failure-0.15,action-failure,False,1,33,64,-0.016406249999999997,-0.033593750000000006,0.01718750000000001,True
sarsa,t527-final-r03,action-failure-0.15,action-failure,False,2,65,96,-0.021093750000000012,-0.05078125000000003,0.029687500000000016,True
sarsa,t527-final-r03,action-failure-0.15,action-failure,False,3,97,128,-0.031249999999999993,-0.016406249999999994,-0.01484375,True
sarsa,t527-final-r03,action-failure-0.15,action-failure,False,4,129,160,0.0007812500000000037,-0.03359374999999999,0.034374999999999996,True
sarsa,t527-final-r03,action-failure-0.15,action-failure,False,5,161,192,-0.014062499999999995,-0.031249999999999993,0.017187499999999998,True
sarsa,t527-final-r03,action-failure-0.15,action-failure,False,6,193,224,-0.018749999999999992,-0.03359374999999999,0.01484375,True
sarsa,t527-final-r03,action-failure-0.15,action-failure,False,7,225,256,-0.031249999999999993,-0.03359375,0.0023437500000000056,True
sarsa,t527-final-r03,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.03359375,-0.175,0.14140624999999998,False
sarsa,t527-final-r03,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.016406249999999997,-0.12578125,0.10937500000000001,False
sarsa,t527-final-r03,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.021093750000000012,-0.16796874999999997,0.14687499999999995,False
sarsa,t527-final-r03,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.031249999999999993,-0.09843750000000004,0.06718750000000004,True
sarsa,t527-final-r03,action-remap-cycle-clockwise,action-remap,True,4,129,160,0.0007812500000000037,-0.035937500000000004,0.03671875000000001,True
sarsa,t527-final-r03,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.014062499999999995,-0.025781250000000006,0.01171875000000001,True
sarsa,t527-final-r03,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.018749999999999992,-0.03828125,0.01953125000000001,True
sarsa,t527-final-r03,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.031249999999999993,-0.042968750000000014,0.01171875000000002,True
sarsa,t527-final-r03,action-remap-swap-right-down,action-remap,True,0,1,32,-0.03359375,-0.15625,0.12265625,False
sarsa,t527-final-r03,action-remap-swap-right-down,action-remap,True,1,33,64,-0.016406249999999997,-0.11406250000000004,0.09765625000000004,True
sarsa,t527-final-r03,action-remap-swap-right-down,action-remap,True,2,65,96,-0.021093750000000012,-0.12812500000000004,0.10703125000000004,False
sarsa,t527-final-r03,action-remap-swap-right-down,action-remap,True,3,97,128,-0.031249999999999993,-0.11796875000000002,0.08671875000000004,True
sarsa,t527-final-r03,action-remap-swap-right-down,action-remap,True,4,129,160,0.0007812500000000037,-0.05781250000000002,0.05859375000000002,True
sarsa,t527-final-r03,action-remap-swap-right-down,action-remap,True,5,161,192,-0.014062499999999995,-0.1296875,0.11562500000000002,False
sarsa,t527-final-r03,action-remap-swap-right-down,action-remap,True,6,193,224,-0.018749999999999992,-0.06015625000000002,0.04140625000000003,True
sarsa,t527-final-r03,action-remap-swap-right-down,action-remap,True,7,225,256,-0.031249999999999993,-0.10078124999999998,0.06953124999999999,True
sarsa,t527-final-r03,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.03359375,-0.03828125000000002,0.004687500000000018,True
sarsa,t527-final-r03,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.016406249999999997,-0.033593750000000006,0.01718750000000001,True
sarsa,t527-final-r03,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.021093750000000012,-0.03359374999999999,0.01249999999999998,True
sarsa,t527-final-r03,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.031249999999999993,-0.023437500000000014,-0.007812499999999979,True
sarsa,t527-final-r03,observation-corruption-0.05,observation-corruption,False,4,129,160,0.0007812500000000037,-0.03593750000000001,0.036718750000000015,True
sarsa,t527-final-r03,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.014062499999999995,-0.04531250000000002,0.03125000000000003,True
sarsa,t527-final-r03,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.018749999999999992,-0.03593750000000001,0.01718750000000002,True
sarsa,t527-final-r03,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.031249999999999993,-0.050781250000000014,0.01953125000000002,True
sarsa,t527-final-r04,action-failure-0.15,action-failure,False,0,1,32,-0.04062500000000001,-0.06796875000000004,0.027343750000000028,True
sarsa,t527-final-r04,action-failure-0.15,action-failure,False,1,33,64,-0.03359375,-0.016406249999999994,-0.017187500000000005,True
sarsa,t527-final-r04,action-failure-0.15,action-failure,False,2,65,96,0.0007812500000000033,-0.03125,0.032031250000000004,True
sarsa,t527-final-r04,action-failure-0.15,action-failure,False,3,97,128,-0.031250000000000014,-0.033593750000000006,0.0023437499999999917,True
sarsa,t527-final-r04,action-failure-0.15,action-failure,False,4,129,160,-0.0359375,-0.03359375,-0.0023437499999999986,True
sarsa,t527-final-r04,action-failure-0.15,action-failure,False,5,161,192,-0.003906249999999996,-0.03359374999999999,0.029687499999999995,True
sarsa,t527-final-r04,action-failure-0.15,action-failure,False,6,193,224,-0.033593750000000006,-0.03125,-0.0023437500000000056,True
sarsa,t527-final-r04,action-failure-0.15,action-failure,False,7,225,256,-0.014062499999999992,-0.03125,0.01718750000000001,True
sarsa,t527-final-r04,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.04062500000000001,-0.13281250000000006,0.09218750000000005,True
sarsa,t527-final-r04,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.03359375,-0.12578125,0.0921875,True
sarsa,t527-final-r04,action-remap-cycle-clockwise,action-remap,True,2,65,96,0.0007812500000000033,-0.14687499999999998,0.14765625,False
sarsa,t527-final-r04,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.031250000000000014,-0.12812500000000004,0.09687500000000003,True
sarsa,t527-final-r04,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.0359375,-0.1296875,0.09375000000000001,True
sarsa,t527-final-r04,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.003906249999999996,-0.14921875,0.1453125,False
sarsa,t527-final-r04,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.033593750000000006,-0.09140624999999997,0.05781249999999996,True
sarsa,t527-final-r04,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.014062499999999992,-0.06953125000000002,0.055468750000000025,True
sarsa,t527-final-r04,action-remap-swap-right-down,action-remap,True,0,1,32,-0.04062500000000001,-0.14687500000000003,0.10625000000000002,False
sarsa,t527-final-r04,action-remap-swap-right-down,action-remap,True,1,33,64,-0.03359375,-0.15624999999999994,0.12265624999999994,False
sarsa,t527-final-r04,action-remap-swap-right-down,action-remap,True,2,65,96,0.0007812500000000033,-0.1375,0.13828125000000002,False
sarsa,t527-final-r04,action-remap-swap-right-down,action-remap,True,3,97,128,-0.031250000000000014,-0.11875000000000005,0.08750000000000004,True
sarsa,t527-final-r04,action-remap-swap-right-down,action-remap,True,4,129,160,-0.0359375,-0.09375000000000006,0.05781250000000006,True
sarsa,t527-final-r04,action-remap-swap-right-down,action-remap,True,5,161,192,-0.003906249999999996,-0.059375000000000025,0.05546875000000003,True
sarsa,t527-final-r04,action-remap-swap-right-down,action-remap,True,6,193,224,-0.033593750000000006,-0.10781250000000003,0.07421875000000003,True
sarsa,t527-final-r04,action-remap-swap-right-down,action-remap,True,7,225,256,-0.014062499999999992,-0.031249999999999997,0.017187500000000005,True
sarsa,t527-final-r04,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.04062500000000001,-0.04062500000000002,1.3877787807814457e-17,True
sarsa,t527-final-r04,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.03359375,-0.04296875000000003,0.00937500000000003,True
sarsa,t527-final-r04,observation-corruption-0.05,observation-corruption,False,2,65,96,0.0007812500000000033,-0.03593750000000001,0.036718750000000015,True
sarsa,t527-final-r04,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.031250000000000014,-0.04843750000000001,0.017187499999999994,True
sarsa,t527-final-r04,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.0359375,-0.018750000000000006,-0.01718749999999999,True
sarsa,t527-final-r04,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.003906249999999996,-0.03828125,0.03437500000000001,True
sarsa,t527-final-r04,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.033593750000000006,-0.03125000000000002,-0.0023437499999999847,True
sarsa,t527-final-r04,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.014062499999999992,-0.016406249999999994,0.002343750000000002,True
sarsa,t527-final-r05,action-failure-0.15,action-failure,False,0,1,32,-0.033593750000000006,-0.048437500000000015,0.01484375000000001,True
sarsa,t527-final-r05,action-failure-0.15,action-failure,False,1,33,64,0.0031250000000000028,-0.018749999999999992,0.021874999999999995,True
sarsa,t527-final-r05,action-failure-0.15,action-failure,False,2,65,96,-0.03359374999999999,-0.035937500000000025,0.0023437500000000333,True
sarsa,t527-final-r05,action-failure-0.15,action-failure,False,3,97,128,-0.031249999999999993,-0.04843750000000002,0.01718750000000003,True
sarsa,t527-final-r05,action-failure-0.15,action-failure,False,4,129,160,0.0007812500000000063,-0.03125,0.032031250000000004,True
sarsa,t527-final-r05,action-failure-0.15,action-failure,False,5,161,192,-0.03828125000000002,-0.048437500000000015,0.010156249999999999,True
sarsa,t527-final-r05,action-failure-0.15,action-failure,False,6,193,224,-0.0359375,-0.0359375,0.0,True
sarsa,t527-final-r05,action-failure-0.15,action-failure,False,7,225,256,-0.018749999999999992,-0.03359375,0.014843750000000006,True
sarsa,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.033593750000000006,-0.14921874999999998,0.11562499999999998,False
sarsa,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,1,33,64,0.0031250000000000028,-0.14453125,0.14765625,False
sarsa,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.03359374999999999,-0.13906250000000003,0.10546875000000004,False
sarsa,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.031249999999999993,-0.09375000000000006,0.06250000000000006,True
sarsa,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,4,129,160,0.0007812500000000063,-0.05781250000000004,0.05859375000000004,True
sarsa,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.03828125000000002,-0.09140625000000004,0.05312500000000002,True
sarsa,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.0359375,-0.053125000000000006,0.01718750000000001,True
sarsa,t527-final-r05,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.018749999999999992,-0.03359375,0.014843750000000006,True
sarsa,t527-final-r05,action-remap-swap-right-down,action-remap,True,0,1,32,-0.033593750000000006,-0.13984375000000004,0.10625000000000004,False
sarsa,t527-final-r05,action-remap-swap-right-down,action-remap,True,1,33,64,0.0031250000000000028,-0.1375,0.140625,False
sarsa,t527-final-r05,action-remap-swap-right-down,action-remap,True,2,65,96,-0.03359374999999999,-0.10937500000000003,0.07578125000000004,True
sarsa,t527-final-r05,action-remap-swap-right-down,action-remap,True,3,97,128,-0.031249999999999993,-0.07734375000000004,0.04609375000000005,True
sarsa,t527-final-r05,action-remap-swap-right-down,action-remap,True,4,129,160,0.0007812500000000063,-0.07734375000000006,0.07812500000000007,True
sarsa,t527-final-r05,action-remap-swap-right-down,action-remap,True,5,161,192,-0.03828125000000002,-0.040625000000000036,0.0023437500000000194,True
sarsa,t527-final-r05,action-remap-swap-right-down,action-remap,True,6,193,224,-0.0359375,-0.03828125,0.0023437500000000056,True
sarsa,t527-final-r05,action-remap-swap-right-down,action-remap,True,7,225,256,-0.018749999999999992,-0.14374999999999996,0.12499999999999997,False
sarsa,t527-final-r05,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.033593750000000006,-0.05000000000000002,0.01640625000000001,True
sarsa,t527-final-r05,observation-corruption-0.05,observation-corruption,False,1,33,64,0.0031250000000000028,-0.06718750000000004,0.07031250000000004,True
sarsa,t527-final-r05,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.03359374999999999,-0.10703125000000005,0.07343750000000006,True
sarsa,t527-final-r05,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.031249999999999993,-0.05546875000000003,0.02421875000000004,True
sarsa,t527-final-r05,observation-corruption-0.05,observation-corruption,False,4,129,160,0.0007812500000000063,-0.040625000000000015,0.04140625000000002,True
sarsa,t527-final-r05,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.03828125000000002,-0.03593750000000001,-0.0023437500000000056,True
sarsa,t527-final-r05,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.0359375,-0.04062500000000001,0.004687500000000011,True
sarsa,t527-final-r05,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.018749999999999992,-0.05781250000000002,0.03906250000000003,True
sarsa,t527-final-r06,action-failure-0.15,action-failure,False,0,1,32,-0.05312500000000005,-0.07031250000000006,0.01718750000000001,True
sarsa,t527-final-r06,action-failure-0.15,action-failure,False,1,33,64,-0.021093749999999994,-0.03828125,0.01718750000000001,True
sarsa,t527-final-r06,action-failure-0.15,action-failure,False,2,65,96,-0.014062499999999993,-0.031249999999999993,0.0171875,True
sarsa,t527-final-r06,action-failure-0.15,action-failure,False,3,97,128,-0.021093750000000012,-0.03359374999999999,0.01249999999999998,True
sarsa,t527-final-r06,action-failure-0.15,action-failure,False,4,129,160,-0.03125,-0.031249999999999997,-3.469446951953614e-18,True
sarsa,t527-final-r06,action-failure-0.15,action-failure,False,5,161,192,-0.0015624999999999957,-0.03125,0.029687500000000006,True
sarsa,t527-final-r06,action-failure-0.15,action-failure,False,6,193,224,-0.031249999999999997,-0.03359374999999999,0.002343749999999995,True
sarsa,t527-final-r06,action-failure-0.15,action-failure,False,7,225,256,0.0031250000000000054,-0.031249999999999993,0.034374999999999996,True
sarsa,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.05312500000000005,-0.15390625,0.10078124999999995,False
sarsa,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.021093749999999994,-0.13984375,0.11875,False
sarsa,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.014062499999999993,-0.15156250000000002,0.1375,False
sarsa,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.021093750000000012,-0.12109375000000004,0.10000000000000003,True
sarsa,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.03125,-0.12109375000000003,0.08984375000000003,True
sarsa,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.0015624999999999957,-0.11796874999999996,0.11640624999999996,False
sarsa,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.031249999999999997,-0.11796875,0.08671875,True
sarsa,t527-final-r06,action-remap-cycle-clockwise,action-remap,True,7,225,256,0.0031250000000000054,-0.014062499999999995,0.0171875,True
sarsa,t527-final-r06,action-remap-swap-right-down,action-remap,True,0,1,32,-0.05312500000000005,-0.13515625000000003,0.08203124999999999,True
sarsa,t527-final-r06,action-remap-swap-right-down,action-remap,True,1,33,64,-0.021093749999999994,-0.1234375,0.10234375000000001,False
sarsa,t527-final-r06,action-remap-swap-right-down,action-remap,True,2,65,96,-0.014062499999999993,-0.15859375,0.14453125,False
sarsa,t527-final-r06,action-remap-swap-right-down,action-remap,True,3,97,128,-0.021093750000000012,-0.09140625000000005,0.07031250000000004,True
sarsa,t527-final-r06,action-remap-swap-right-down,action-remap,True,4,129,160,-0.03125,-0.06953125000000002,0.03828125000000002,True
sarsa,t527-final-r06,action-remap-swap-right-down,action-remap,True,5,161,192,-0.0015624999999999957,-0.08593750000000006,0.08437500000000006,True
sarsa,t527-final-r06,action-remap-swap-right-down,action-remap,True,6,193,224,-0.031249999999999997,-0.13203125,0.10078124999999999,False
sarsa,t527-final-r06,action-remap-swap-right-down,action-remap,True,7,225,256,0.0031250000000000054,-0.057812500000000024,0.060937500000000026,True
sarsa,t527-final-r06,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.05312500000000005,-0.06250000000000006,0.009375000000000008,True
sarsa,t527-final-r06,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.021093749999999994,-0.025781250000000006,0.004687500000000011,True
sarsa,t527-final-r06,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.014062499999999993,-0.014062499999999993,0.0,True
sarsa,t527-final-r06,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.021093750000000012,-0.01875000000000001,-0.002343750000000002,True
sarsa,t527-final-r06,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.03125,-0.033593750000000006,0.0023437500000000056,True
sarsa,t527-final-r06,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.0015624999999999957,-0.03359374999999999,0.03203125,True
sarsa,t527-final-r06,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.031249999999999997,-0.018749999999999996,-0.0125,True
sarsa,t527-final-r06,observation-corruption-0.05,observation-corruption,False,7,225,256,0.0031250000000000054,-0.055468750000000025,0.05859375000000003,True
sarsa,t527-final-r07,action-failure-0.15,action-failure,False,0,1,32,-0.035937500000000004,-0.03359375000000002,-0.0023437499999999847,True
sarsa,t527-final-r07,action-failure-0.15,action-failure,False,1,33,64,0.003125000000000001,-0.03125,0.034375,True
sarsa,t527-final-r07,action-failure-0.15,action-failure,False,2,65,96,-0.0359375,-0.03828125,0.0023437500000000056,True
sarsa,t527-final-r07,action-failure-0.15,action-failure,False,3,97,128,-0.03828125,-0.033593750000000006,-0.004687499999999997,True
sarsa,t527-final-r07,action-failure-0.15,action-failure,False,4,129,160,-0.001562499999999997,-0.03359375,0.032031250000000004,True
sarsa,t527-final-r07,action-failure-0.15,action-failure,False,5,161,192,-0.03593750000000001,-0.05078125000000003,0.014843750000000017,True
sarsa,t527-final-r07,action-failure-0.15,action-failure,False,6,193,224,-0.018750000000000003,-0.033593750000000006,0.014843750000000003,True
sarsa,t527-final-r07,action-failure-0.15,action-failure,False,7,225,256,-0.014062499999999992,-0.03359374999999999,0.01953125,True
sarsa,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.035937500000000004,-0.17031249999999998,0.13437499999999997,False
sarsa,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,1,33,64,0.003125000000000001,-0.14218749999999997,0.14531249999999996,False
sarsa,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.0359375,-0.16093749999999998,0.12499999999999999,False
sarsa,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.03828125,-0.13046875000000002,0.09218750000000002,True
sarsa,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.001562499999999997,-0.07421875000000003,0.07265625000000003,True
sarsa,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.03593750000000001,-0.047656250000000025,0.011718750000000014,True
sarsa,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.018750000000000003,-0.03828125,0.01953125,True
sarsa,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.014062499999999992,-0.052343750000000015,0.038281250000000024,True
sarsa,t527-final-r07,action-remap-swap-right-down,action-remap,True,0,1,32,-0.035937500000000004,-0.12578125000000004,0.08984375000000003,True
sarsa,t527-final-r07,action-remap-swap-right-down,action-remap,True,1,33,64,0.003125000000000001,-0.14687499999999998,0.14999999999999997,False
sarsa,t527-final-r07,action-remap-swap-right-down,action-remap,True,2,65,96,-0.0359375,-0.14375,0.10781249999999999,False
sarsa,t527-final-r07,action-remap-swap-right-down,action-remap,True,3,97,128,-0.03828125,-0.10390625000000002,0.06562500000000002,True
sarsa,t527-final-r07,action-remap-swap-right-down,action-remap,True,4,129,160,-0.001562499999999997,-0.05781250000000002,0.05625000000000002,True
sarsa,t527-final-r07,action-remap-swap-right-down,action-remap,True,5,161,192,-0.03593750000000001,-0.08906250000000004,0.05312500000000003,True
sarsa,t527-final-r07,action-remap-swap-right-down,action-remap,True,6,193,224,-0.018750000000000003,0.0007812500000000003,-0.019531250000000003,True
sarsa,t527-final-r07,action-remap-swap-right-down,action-remap,True,7,225,256,-0.014062499999999992,-0.03828124999999999,0.024218749999999997,True
sarsa,t527-final-r07,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.035937500000000004,-0.03593750000000001,6.938893903907228e-18,True
sarsa,t527-final-r07,observation-corruption-0.05,observation-corruption,False,1,33,64,0.003125000000000001,-0.03828125000000002,0.04140625000000002,True
sarsa,t527-final-r07,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.0359375,-0.0359375,0.0,True
sarsa,t527-final-r07,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.03828125,-0.042968750000000014,0.004687500000000011,True
sarsa,t527-final-r07,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.001562499999999997,-0.07031250000000001,0.06875000000000002,True
sarsa,t527-final-r07,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.03593750000000001,-0.0359375,-1.3877787807814457e-17,True
