method_id,root_id,condition_id,planned_layout_count,observed_layout_count,missing_layout_ids,complete_layout_block,included_in_primary_summary,frozen_loss,adaptive_loss,adaptation_benefit
dqn,t527-final-r05,action-remap-cycle-clockwise,2,2,[],True,True,43.449999999999974,38.67500000000001,4.7749999999999595
dqn,t527-final-r05,action-remap-swap-right-down,2,2,[],True,True,27.700000000000045,22.925000000000082,4.774999999999965
dqn,t527-final-r05,observation-corruption-0.05,2,2,[],True,True,-1.3499999999999965,0.5499999999999927,-1.8999999999999893
dqn,t527-final-r06,action-failure-0.15,2,2,[],True,True,1.3499999999999823,1.7999999999999705,-0.4499999999999882
dqn,t527-final-r06,action-remap-cycle-clockwise,2,2,[],True,True,44.74999999999997,36.72500000000002,8.024999999999954
dqn,t527-final-r06,action-remap-swap-right-down,2,2,[],True,True,20.15000000000014,24.12500000000007,-3.974999999999932
dqn,t527-final-r06,observation-corruption-0.05,2,2,[],True,True,0.9249999999999989,0.9249999999999825,1.6431300764452317e-14
dqn,t527-final-r07,action-failure-0.15,2,2,[],True,True,-0.14999999999999858,-0.07500000000000284,-0.07499999999999574
dqn,t527-final-r07,action-remap-cycle-clockwise,2,2,[],True,True,33.82499999999994,24.599999999999994,9.224999999999945
dqn,t527-final-r07,action-remap-swap-right-down,2,2,[],True,True,16.65000000000003,7.575000000000028,9.075000000000003
dqn,t527-final-r07,observation-corruption-0.05,2,2,[],True,True,-0.14999999999999858,0.6000000000000085,-0.7500000000000071
dqn,t527-final-r08,action-failure-0.15,2,2,[],True,True,3.6999999999999558,4.074999999999957,-0.37500000000000044
dqn,t527-final-r08,action-remap-cycle-clockwise,2,2,[],True,True,54.77500000000002,43.75000000000011,11.024999999999913
dqn,t527-final-r08,action-remap-swap-right-down,2,2,[],True,True,22.900000000000098,37.450000000000024,-14.549999999999926
dqn,t527-final-r08,observation-corruption-0.05,2,2,[],True,True,1.399999999999976,1.6249999999999676,-0.22499999999999165
dqn,t527-final-r09,action-failure-0.15,2,2,[],True,True,4.474999999999948,3.7749999999999533,0.6999999999999948
dqn,t527-final-r09,action-remap-cycle-clockwise,2,2,[],True,True,57.325,47.30000000000008,10.02499999999992
dqn,t527-final-r09,action-remap-swap-right-down,2,2,[],True,True,50.50000000000004,35.7500000000001,14.749999999999943
dqn,t527-final-r09,observation-corruption-0.05,2,2,[],True,True,0.9999999999999776,0.5999999999999823,0.39999999999999525
